NewsTitle,NewsDate,Region,Province,Department,Link_News
"โรงพยาบาลสงขลา ฉีดวัคซีนไฟเซอร์ให้นักเรียนอายุ 12-18 ปี เป็นวันแรก จำนวนกว่า 1,500 คน",11/10/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211011162152622
จังหวัดตรังเตรียมจัดสรรวัคซีนให้ทุกอำเภอเพื่อเตรียมเปิด ตรัง Sand box,11/10/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211011164002645
รองผู้ว่าฯนราธิวาส เผยเร่งตรวจเชิงรุก ATK  และรณรงค์ประชาชนรับการฉีดวัคซีนโควิด-19 เร่งสร้างภูมิคุ้มกันหมู่  เน้นย้ำประชาชนการ์ดอย่าตก ล่าสุดนักเรียน นักศึกษาจำนวนมากทยอยฉีดวัคซีนไฟเซอร์(Pfizer) เร่งสร้างภูมิคุ้มกันหมู่,11/10/2021,ภาคใต้,นราธิวาส,สำนักงานประชาสัมพันธ์จังหวัดนราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG211011171509679
จังหวัดตราด ระดมฉีดวัคซีนไฟเซอร์ ที่ได้รับจัดสรรในล็อตแรกให้นักเรียน ให้แล้วเสร็จในวันนี้,11/10/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211011194037740
ผู้ว่าราชการจังหวัดภูเก็ต ลงนามคำสั่ง คลายมาตรการการเดินทางเข้าสู่จังหวัดภูเก็ตแล้ว เริ่ม 16 ตุลาคม นี้,11/10/2021,ภาคใต้,ภูเก็ต,สวท.ภูเก็ต,https://thainews.prd.go.th/th/news/detail/TCATG211011203822761
รอง ผวจ.อุดรธานี ตรวจเยี่ยมการฉีดวัคซีน Pfizer กลุ่มนักเรียน นักศึกษา,11/10/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สวท.อุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG211011204433768
พ่อเมืองร้อยเอ็ดเชิญชวนผู้ปกครองอนุญาตให้ลูกหลานฉีดวัคซีนไฟเซอร์ สร้างภูมิคุ้มกันหมู่ เตรียมพร้อมเปิดเรียนในภาคเรียนที่จะถึงนี้,11/10/2021,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,สำนักงานประชาสัมพันธ์จังหวัดร้อยเอ็ด,https://thainews.prd.go.th/th/news/detail/TCATG211011213724777
จังหวัดมุกดาหาร ฉีดวัคซีน ไฟเซอร์ แก่เด็กนักเรียนโรงเรียนคำป่าหลายสรรพวิทย์ พร้อมก่อนเปิดเทอม,11/10/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211011214548784
อำเภออุทุมพรพิสัย  เร่งฉีดวัคซีน ไฟเซอร์(PfiZer) สำหรับนักเรียนนักศึกษา เข็มที่ 1,11/10/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG211011214733785
"จังหวัดเลยให้บริการวัคซีนไฟเซอร์สำหรับนักเรียนในศูนย์ฉีด อำเภอเมืองเลย วันแรก กว่า 1,600 คน",11/10/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สำนักงานประชาสัมพันธ์จังหวัดเลย,https://thainews.prd.go.th/th/news/detail/TCATG211011223859800
นักเรียน อายุ 12-18 ปี เขตอำเภอเมืองสุรินทร์ ตบเท้าฉีดวัคซีนเข็มแรกคึกคัก เตรียมรับเปิดเทอม,12/10/2021,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,สวท.สุรินทร์,https://thainews.prd.go.th/th/news/detail/TCATG211012083209811
โรงพยาบาลปางมะผ้า และแพทย์ชนบทดีเด่นปี 2564 ได้นำทีมแพทย์ พยาบาล และบุคลากรทางการแพทย์ไปรณรงค์ฉีดวัคซีนวัคซีนไฟเซอร์ (Pfizer)  ให้กับเด็กนักเรียนโรงเรียนในอำเภอปางมะผ้า เพื่อสร้างภูมิคุ้มกันโควิด,12/10/2021,ภาคเหนือ,แม่ฮ่องสอน,สำนักงานประชาสัมพันธ์จังหวัดแม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211012085045817
"ผู้ว่าฯ แพร่ ตั้งเป้าฉีดวัคซีนโควิด-19 ให้นักเรียน 27,130 คน ครบ 2 เข็ม ภายในเดือนพฤศจิกายนนี้",12/10/2021,ภาคเหนือ,แพร่,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211012091238826
"ผู้ว่าฯ แพร่ ตั้งเป้าฉีดวัคซีนโควิด-19 ให้นักเรียน 27,130 คน ครบ 2 เข็ม ภายในเดือนพฤศจิกายนนี้",12/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211012094558838
จ.กาญจนบุรี เดินหน้าฉีดวัคซีนไฟเซอร์ให้เด็กนักเรียนอายุ 12-18 ปี สร้างภูมิคุ้มกันหมู่เตรียมรับเปิดเทอม,12/10/2021,ภาคกลางและปริมณฑล,นนทบุรี,สำนักงานประชาสัมพันธ์จังหวัดชัยนาท,https://thainews.prd.go.th/th/news/detail/TCATG211012170932156
ผู้ว่าฯ ประจวบคีรีขันธ์ เปิดฉีดวัคซีนไฟเซอร์เด็กนักเรียนที่ รร.ประจวบวิทยาลัย สร้างภูมิคุ้มกันหมู่ในกลุ่มเด็กอายุ 12-18 ปี รับเปิดภาคเรียนที่ 2/2564,12/10/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211012104948886
ผวจ.ยโสธร ตรวจเยี่ยมการฉีดวัคซีนไฟเซอร์ ให้นักเรียน อายุ 12-18 ปี ของโรงเรียนยโสธรพิทยาคม เพื่อสร้างเกราะป้องกันก่อนเปิดเทอม,12/10/2021,ภาคตะวันออกเฉียงเหนือ,ยโสธร,สำนักงานประชาสัมพันธ์จังหวัดยโสธร,https://thainews.prd.go.th/th/news/detail/TCATG211012105938890
จังหวัดสุราษฎร์ธานี Kick Off  ฉีดวัคซีนไฟเซอร์ในกลุ่มเด็กนักเรียน เตรียมพร้อมต้อนรับเปิดภาคเรียนที่ 2 ปีการศึกษา 2564,12/10/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG211012112029902
รพ.น่าน เร่งฉีดวัคซีนไฟเซอร์ให้นักเรียน พร้อมเปิด WALK IN ฉีดวัคซีนให้ประชาชนทั่วไปตลอดเดือนตุลาคม 2564,12/10/2021,ภาคเหนือ,น่าน,สวท.น่าน,https://thainews.prd.go.th/th/news/detail/TCATG211012113610910
จ.มุกดาหาร ฉีดวัคซีน ไฟเซอร์ แก่เด็กนักเรียนโรงเรียนคำป่าหลายสรรพวิทย์ พร้อมก่อนเปิดเทอม,12/10/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สำนักงานประชาสัมพันธ์จังหวัดมุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211012121120926
สำนักงานเขตพื้นที่การศึกษามัธยมศึกษาสุราษฎร์ธานี ชุมพร พร้อมเปิดภาคเรียนที่ 2 ปีการศึกษา 2564 ภายใต้แผนป้องกันการแพร่ระบาดโรคโควิด-19 อย่างเคร่งครัด,12/10/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG211012115647919
"จังหวัดสตูล เดินหน้าฉีดวัคซีนป้องกัน COVID-19 เข็มที่ 1 ให้นักเรียนอายุระหว่าง 12-17 ปี อย่างต่อเนื่อง ขณะที่วันนี้ (12 ต.ค. 64) นักเรียนโรงเรียนสตูลวิทยาเข้ารับการฉีดวัคซีนกว่า 2,100 โดส",12/10/2021,ภาคใต้,สตูล,สวท.สตูล,https://thainews.prd.go.th/th/news/detail/TCATG211012121631934
สมุทรสงคราม เร่งฉีดวัคซีนในเด็กนักเรียนก่อนเปิดภาคเรียนวันที่ 1 พฤศจิกายนนี้,12/10/2021,ภาคกลางและปริมณฑล,สมุทรสงคราม,สำนักงานประชาสัมพันธ์จังหวัดสมุทรสงคราม,https://thainews.prd.go.th/th/news/detail/TCATG211012121235927
จังหวัดเพชรบูรณ์ เร่งเดินหน้าฉีดวัคซีนป้องกัน COVID-19 ขานรับนโยบายนายกรัฐมนตรี ในการเปิดประเทศ 1 พย.64,12/10/2021,ภาคกลางและปริมณฑล,เพชรบูรณ์,สวท.เพชรบูรณ์,https://thainews.prd.go.th/th/news/detail/TCATG211012140239971
อำเภอฝางเริ่มฉีดวัคซีนไฟเซอร์ให้แก่เด็กนักเรียนในพื้นที่,12/10/2021,ภาคเหนือ,เชียงใหม่,สวท.ฝาง,https://thainews.prd.go.th/th/news/detail/TCATG211012143658999
ทีมบุคคลกรทางการแพทย์โณงพยาบาลสตูล ร่วมกับสำนักงานสาธารณสุขจังหวัดสตูล เดินหน้าฉีดวัคซีนป้องกัน COVID-19 ให้นักเรียนอายุระหว่าง 12-17 ปี อย่างต่อเนื่อง เตรียมพร้อมเปิดโรงเรียนในวันที่ 1 พฤศจิกายน นี้,12/10/2021,ภาคใต้,สตูล,สำนักงานประชาสัมพันธ์จังหวัดสตูล,https://thainews.prd.go.th/th/news/detail/TCATG211012152043043
ผู้ว่าราชการจังหวัดสงขลา ติดตามสถานการณ์การแพร่ระบาดโรคโควิด-19 พร้อมตั้งเป้าฉีดวัคซีนสร้างภูมิคุ้มกันโรคให้ครอบคลุม 70 % ของทุกกลุ่มเป้าหมายภายในเดือนตุลาคม 2564 เพื่อเตรียมรองรับการเปิดเมือง,12/10/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211012153101055
นักเรียน นักศึกษาโรงเรียนเอกชนสอนศาสนาอิสลาม และสถาบันศึกษาปอเนาะ พร้อมใจเข้ารับวัคซีน ไฟเซอร์ ณ ศูนย์ฉีดวัคซีน มอ.ปัตตานี,12/10/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211012144712012
จังหวัดสงขลา เชิญชวนเด็กอายุ 12 ปีขึ้นไป รับการฉีดวัคซีนโควิด – 19 “เตรียมความพร้อมก่อนเปิดเทอม ลดติด ลดตาย ลดแพร่เชื้อ”,12/10/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211012145027014
บรรยากาศการฉีดวัคซีน Pfizer ให้นักเรียน ที่ จ.ชัยภูมิ วันที่ 2 ยังคึกคัก ผู้ปกครองแห่ให้กำลังใจแน่นขนัด,12/10/2021,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,สวท.ชัยภูมิ,https://thainews.prd.go.th/th/news/detail/TCATG211012155901099
ยะลา นักเรียนโรงเรียนเฉลิมพระเกียรติสมเด็จพระศรีนครินทร์กว่าพันคน ทยอยรับวัคซีนไฟเซอร์ เตรียมพร้อมเปิดภาคเรียน,12/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211012160155102
"ยะลา ฉีดวัคซีนไฟเซอร์เข็มที่ 1 นักเรียน 1,300 คน ที่โรงเรียนเฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ยะลา เตรียมพร้อมเปิดภาคเรียน",12/10/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211012161133103
นักเรียนโรงเรียนส่วนบุญโญปถัมภ์ลำพูน อำเภอเมืองลำพูน เข้ารับการฉีดวัคซีนป้องกันโควิด -19 เข็มแรกแล้ว,12/10/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211012164913133
นพ.สาธารณสุขจังหวัดเพชรบุรี ลงพื้นที่เยี่ยมชมบรรยากาศการฉีดวัคซีนให้กับนักเรียน โรงเรียนเบญจมเทพอุทิศ จังหวัดเพชรบุรี มีการบริหารจัดการอย่างเป็นระบบ,12/10/2021,ภาคตะวันตก,เพชรบุรี,สวท.เพชรบุรี,https://thainews.prd.go.th/th/news/detail/TCATG211012170104146
นักเรียนปอเนาะโซนสีแดงยะลา เข้ารับการฉีดวัคซีนไฟเซอร์ 372 คน เตรียมความพร้อมก่อนเปิดภาคเรียน,12/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211012171931166
จ.มุกดาหาร เร่งฉีดวัคซีนไฟเซอร์ในเด็ก 12 - 18 ปีก่อนกลับมาเปิดเรียนที่ 2 ปีการศึกษา 2564 ต้นเดือน พ.ย.นี้,12/10/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211012174336177
เกาหลีใต้ดำเนินการฉีดวัคซีนโควิด-19 เข็มกระตุ้น ให้บุคลากรทางการแพทย์,12/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211012175850188
จ.เชียงราย ประชุมคณะกรรมการโรคติดต่อฯ ครั้งที่ 35 ปรับโครงสร้างการดำเนินงาน ป้องกัน ควบคุม การแพร่ระบาดของโรคโควิด-19 เตรียมความพร้อมก่อนพิจารณาเปิดจังหวัดรับฤดูกาลท่องเที่ยว,12/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สวท.เชียงราย,https://thainews.prd.go.th/th/news/detail/TCATG211012184849201
นักเรียน อ.พิชัย จ.อุตรดิตถ์ ตบเท้าเข้ารับวัคซีนโควิด-19 อย่างคึกคัก เตรียมพร้อมเปิดเทอม เดือน พ.ย.64,12/10/2021,ภาคเหนือ,อุตรดิตถ์,สวท.อุตรดิตถ์,https://thainews.prd.go.th/th/news/detail/TCATG211012190712205
จ.เชียงราย ประชุมคณะกรรมการโรคติดต่อฯ ครั้งที่ 35  ปรับโครงสร้างการดำเนินงาน ป้องกัน ควบคุม การแพร่ระบาดของโรคโควิด-19 เตรียมความพร้อมก่อนพิจารณาเปิดจังหวัดรับฤดูกาลท่องเที่ยว,12/10/2021,ภาคเหนือ,เชียงราย,สวท.เชียงราย,https://thainews.prd.go.th/th/news/detail/TCATG211012202708236
พ่อเมืองศรีสะเกษ  ลงพื้นที่ตรวจติดตามสถานการณ์การระบายน้ำลำน้ำมูล ณ เขื่อนราษีไศล และสถานีวัดระดับน้ำ M5  สะพานราษีไศล,12/10/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG211012233639263
เปิด 4 จุดบริการ ลงทะเบียนฉีดวัคซีนไฟเซอร์เข็มแรก ลดการแพร่ระบาดโควิด-19 ชาวยะลาตื่นตัวร่วมจองฉีดจำนวนมาก,13/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211013104645325
บริษัทโมเดอร์นา อิงค์ วอนขอองค์การอาหารและยาสหรัฐอนุมัติฉีดวัคซีนโควิด-19 ของโมเดอร์นาเข็มกระตุ้นให้ผู้สูงอายุและกลุ่มเสี่ยงสูง,13/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211013123145396
จังหวัดสิงห์บุรี kiCK off Pfizer School สร้างเกราะป้องกันด้วยวัคซีน เด็กปลอดภัย เรียนอุ่นใจ ต้อนรับเปิดเทอม,13/10/2021,ภาคกลางและปริมณฑล,สิงห์บุรี,สำนักงานประชาสัมพันธ์จังหวัดสิงห์บุรี,https://thainews.prd.go.th/th/news/detail/TCATG211013133655444
ผู้ตรวจราชการกระทรวงสาธารณสุข เขตสุขภาพที่ 10 เปิดกิจกรรมรณรงค์ฉีดวัคซีนป้องกันโรค COVID-19 ถวายเป็นพระราชกุศลในหลวงรัชกาล ร.9 ที่จังหวัดมุกดาหาร,13/10/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211013164833550
จ.มุกดาหาร นายแพทย์ทวีศิลป์ วิษณุโยธิน ผู้ตรวจราชการกระทรวงสาธารณสุข เขตสุขภาพที่ 10 เปิดกิจกรรมรณรงค์ฉีดวัคซีนป้องกันโรค COVID-19 ถวายเป็นพระราชกุศล ในหลวงรัชกาลที่ 9,13/10/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211013152119484
"โรงเรียนพิมานพิทยาสรรค์ จังหวัดสตูล นำนักเรียน 1,900 คน ฉีดวัคซีนโควิด-19 เตรียมพร้อมก่อนเปิดภาคเรียนที่ 2",13/10/2021,ภาคใต้,สตูล,สำนักงานประชาสัมพันธ์จังหวัดสตูล,https://thainews.prd.go.th/th/news/detail/TCATG211013153125488
นักเรียนสังกัดสำนักงานเขตพื้นที่การศึกษาประถมศึกษาสตูล เข้ารับการฉีดวัคซีนไฟเซอร์ตามที่ได้รับการจัดสรรจากจังหวัด เน้นนักเรียนทุกคนต้องปลอดภัยจากโควิด-19 พร้อมเปิดภาคเรียนหน้าภายใต้ความปลอดภัย,13/10/2021,ภาคใต้,สตูล,สวท.สตูล,https://thainews.prd.go.th/th/news/detail/TCATG211013160223505
จังหวัดปัตตานีเรียก ประชุมคณะกรรมการโรคติดต่อ เพื่อปรับแผนการดำเนินการและประเมินสถานการณ์โควิด-19 อย่างใกล้ชิด,13/10/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211013215224667
ศบค.เตรียมพิจารณาหลายมาตรการรองรับการเปิดประเทศวันที่ 1 พฤศจิกายนนี้ ,14/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211014115811778
ยะลา ฉีดไฟเซอร์ เข็มแรก ประชาชนทั่วไป ด้าน รมต.สธ.เตรียมลงพื้นที่ ติดตามสถานการณ์โควิดบ่ายนี้,14/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211014094620685
ตชด.ลาดตระเวน พบชายเมียนมาร์นั่งร้องไห้ริมรั้วชายแดน ไทย-มาเลเซีย ในพื้นที่ อ.เบตง จ.ยะลา บอกอยากกลับประเทศ แต่เถ้าแก่ยึดหนังสือเดินทางไว้ จึงแอบหนีมุดรั้วลวดหนามเข้าไทย,14/10/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211014095020687
จ.นครนายก ประชุมเตรียมความพร้อมกฐินพระราชทาน,14/10/2021,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,สำนักงานประชาสัมพันธ์จังหวัดนครนายก,https://thainews.prd.go.th/th/news/detail/TCATG211014102603709
จังหวัดพะเยาพบผู้ติดเชื้อโควิด-19 รายใหม่ในพื้นที่เพิ่ม จำนวน 14 ราย,14/10/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211014114628760
นายอนุทิน ชาญวีรกูล  ลงใต้ตรวจเยี่ยมให้กำลังใจ และติดตามมาตรการป้องการการแพร่ระบาดของโควิด 19 ใน 4 จังหวัดชายแดนใต้ เตรียมส่งวัคซีนกว่าล้านโดสปูพรมฉีดครอบคลุมกลุ่มเป้าหมายให้ได้ 70 เปอร์เซ็น,14/10/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211014152015886
มทบ.29 เปิดค่ายกฤษณ์สีวะรา ให้บริการฉีดวัคซีนโควิด-19 Pfizer เข็มแรกให้กับน้องนักเรียน,14/10/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สวท.สกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG211014155334910
เทศบาลเมืองศรีสะเกษ นำนักเรียน ในสังกัด ที่มีอายุระหว่าง 12-18 ปี เข้ารับการฉีดวัคซีนไฟเซอร์ จำนวน 354 คน,14/10/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG211014163920941
จิตอาสา 904 สกลนคร ร่วมบริการนักเรียนที่ฉีดวัคซีนโควิด-19 จำนวนพันกว่าคน,14/10/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สวท.สกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG211014174306958
รมต.สาธารณสุข นำทีมแก้ปัญหาโควิดลงพื้นที่ยะลา เร่งฉีดวัคซีนให้ได้ 70% ในเดือน ต.ค. พร้อมสร้างความเข้าใจการใช้ชีวิตปกติแบบวิถีใหม่,14/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211014184434980
รัฐมนตรีว่าการกระทรวงสาธารณสุข มอบนโยบาย ติดตามสถานการณ์การแพร่ระบาดโควิด-19 ในพื้นที่ จ.ยะลา,14/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211014185246988
คณะกรรมการโรคติดต่ออยุธยา เตรียมแผนเปิดเมืองรับการท่องเที่ยว ตามแนวทางเปิดประเทศ เฟส 3,14/10/2021,ภาคกลางและปริมณฑล,พระนครศรีอยุธยา,สำนักงานประชาสัมพันธ์จังหวัดพระนครศรีอยุธยา,https://thainews.prd.go.th/th/news/detail/TCATG211014185810994
ศบค. ปรับลดพื้นที่ควบคุมสูงสุดและเข้มงวดเหลือ 23 จังหวัด ปรับเคอร์ฟิว 23.00-03.00 น. อย่างน้อย 15 วัน,14/10/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211014205957059
โรงเรียนกีฬาศรีสะเกษ  นำนักเรียน ในสังกัด เข้ารับการฉีดวัคซีนไฟเซอร์,14/10/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG211014210123061
ยะลา ร่วมมือฉีดเข็ม 2 ครบโดส ป้องกันโควิด-19 หลังพบยอดผู้ติดเชื้อยังเพิ่มสูง,15/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211015100158110
ผู้ว่าราชการจังหวัดแพร่ ขอเชิญชวนประชาชนในพื้นที่ฉีดวัคซีนป้องกันโควิด-19 เพื่อเป็นการกระตุ้นภูมิคุ้มกันในพื้นที่,15/10/2021,ภาคกลางและปริมณฑล,นครสวรรค์,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211015102942131
จ.ตาก ประชุมคณะกรรมการศึกษาธิการจังหวัดตาก เพื่อรับทราบแนวทางการให้บริการวัคซีนโควิด-19 (Pfizer) สำหรับนักเรียน นักศึกษา การบรรจุและแต่งตั้งบุคคลเข้ารับราชการฯ รวมถึงเรื่องอื่นๆ ที่เกี่ยวข้อง,15/10/2021,ภาคตะวันตก,ตาก,สำนักงานประชาสัมพันธ์จังหวัดตาก,https://thainews.prd.go.th/th/news/detail/TCATG211015110119158
จังหวัดลำพูน ประชุมหารือมาตรการแนวทางป้องกันโควิด-19 เตรียมพร้อมรับมือ การเปิดประเทศ 1 พฤศจิกายนนี้,15/10/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211015111540174
จังหวัดตากประชุมคณะกรรมการศึกษาธิการจังหวัดตาก เพื่อรับทราบแนวทางการให้บริการวัคซีนโควิด 19 (Pfizer) สำหรับนักเรียน นักศึกษา,15/10/2021,ภาคกลางและปริมณฑล,ตาก,สวท.ตาก,https://thainews.prd.go.th/th/news/detail/TCATG211015113000182
นักเรียนโรงเรียนเอกชนสอนศาสนาอิสลาม ในอำเภอเบตง จังหวัดยะลา ทยอยฉีดวัคซีนไฟเซอร์เข็มแรก  เพื่อสร้างภูมิคุ้มกันหมู่ สู่มาตรการเปิดเรียนมั่นใจปลอดภัยไร้โควิด-19,15/10/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211015124255206
จ.ยะลา เตรียมออกประกาศมาตรการควบคุมโควิด-19 เข้มงวด,15/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211015125216208
จังหวัดตราด เดินหน้าฉีดวัคซีนไฟเซอร์ ที่ได้รับจัดสรรในล็อตที่สองให้กับนักเรียน,15/10/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211015131102215
หมอ รพ.ศูนย์สกลนคร แนะฉีดวัคซีนโควิด สร้างภูมิ รับเปิดเทอม,15/10/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สำนักงานประชาสัมพันธ์จังหวัดสกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG211015145900274
จังหวัดแพร่ประชุมคณะกรรมการโรคติดต่อครั้งที่ 33 ประจำปี 2564 ร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรค หน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง,15/10/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211015160408348
เวียดนามอนุมัติให้ฉีดวัคซีนโควิด-19  ในเด็กอายุ 12-17 แล้ว พร้อมให้หน่วยงานท้องถิ่นสามารถเริ่มฉีดได้ทันที,15/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211015172141391
คณะกรรมการที่ปรึกษาองค์การอาหารและยาสหรัฐหรือ เอฟดีเอ แนะนำให้ฉีดวัคซีนโควิด-19ของโมเดอร์นาเป็นเข็มกระตุ้นในกลุ่มเสี่ยงวัยผู้ใหญ่,15/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211015172220396
คณะกรรมการโรคติดต่อจังหวัดมุกดาหาร ประชุมติดตามสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโควิดและการรณรงค์ฉีดวัคซีนในพื้นที่จังหวัด,15/10/2021,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,สวท.มุกดาหาร,https://thainews.prd.go.th/th/news/detail/TCATG211015181351414
